[0.16731, -0.78371, 0.06216, -0.08079, 0.12177, -0.57561, -0.03008, -0.01878] 7 [0.616, 0.004, 0.006, 0.01, 0.333, 0.001, 0, 0.03] [0.555, 0.019, 0.028, 0.021, 0.309, 0.008, 0.018, 0.042]
[-0.37287, 0.45995, -0.21998, -0.0993, -0.38454, -0.01004, -0.39056, 0.53911] 0 [0.157, 0.216, 0.051, 0.015, 0.14, 0, 0.157, 0.264] [0.138, 0.181, 0.061, 0.031, 0.12, 0.027, 0.154, 0.288]
[-0.37287, 0.45995, -0.21998, -0.0993, -0.38454, -0.01004, -0.39056, 0.53911] 1 [0.289, 0.127, 0.211, 0.052, 0.009, 0.173, 0, 0.139] [0.247, 0.137, 0.196, 0.057, 0.03, 0.174, 0.017, 0.142]
[-0.37287, 0.45995, -0.21998, -0.0993, -0.38454, -0.01004, -0.39056, 0.53911] 2 [0.136, 0.301, 0.15, 0.231, 0.044, 0.014, 0.124, 0] [0.143, 0.284, 0.141, 0.224, 0.045, 0.027, 0.123, 0.013]
[-0.37287, 0.45995, -0.21998, -0.0993, -0.38454, -0.01004, -0.39056, 0.53911] 3 [0, 0.157, 0.299, 0.15, 0.182, 0.048, 0.007, 0.157] [0.024, 0.148, 0.265, 0.141, 0.183, 0.064, 0.028, 0.147]
[-0.37287, 0.45995, -0.21998, -0.0993, -0.38454, -0.01004, -0.39056, 0.53911] 4 [0.138, 0, 0.169, 0.303, 0.133, 0.195, 0.055, 0.007] [0.137, 0.02, 0.147, 0.275, 0.127, 0.193, 0.052, 0.049]
[-0.37287, 0.45995, -0.21998, -0.0993, -0.38454, -0.01004, -0.39056, 0.53911] 5 [0.007, 0.159, 0, 0.147, 0.289, 0.145, 0.206, 0.047] [0.022, 0.151, 0.022, 0.148, 0.252, 0.138, 0.189, 0.078]
[-0.37287, 0.45995, -0.21998, -0.0993, -0.38454, -0.01004, -0.39056, 0.53911] 6 [0.043, 0.011, 0.142, 0, 0.164, 0.29, 0.129, 0.221] [0.056, 0.019, 0.149, 0.019, 0.147, 0.284, 0.13, 0.196]
[-0.37287, 0.45995, -0.21998, -0.0993, -0.38454, -0.01004, -0.39056, 0.53911] 7 [0.196, 0.052, 0.014, 0.156, 0, 0.15, 0.296, 0.136] [0.19, 0.055, 0.032, 0.164, 0.024, 0.139, 0.261, 0.135]
[-0.01128, 0.4179, 0.57595, -0.3824, 0.32765, -0.04778, 0.37048, -0.31684] 0 [0, 0.163, 0.323, 0.144, 0.116, 0.002, 0.139, 0.113] [0.014, 0.152, 0.284, 0.157, 0.105, 0.023, 0.15, 0.115]
[-0.01128, 0.4179, 0.57595, -0.3824, 0.32765, -0.04778, 0.37048, -0.31684] 1 [0.092, 0, 0.179, 0.327, 0.139, 0.115, 0.005, 0.143] [0.099, 0.023, 0.161, 0.321, 0.145, 0.089, 0.026, 0.136]
[-0.01128, 0.4179, 0.57595, -0.3824, 0.32765, -0.04778, 0.37048, -0.31684] 2 [0.121, 0.1, 0, 0.172, 0.344, 0.161, 0.099, 0.003] [0.162, 0.092, 0.014, 0.164, 0.295, 0.137, 0.122, 0.014]
[-0.01128, 0.4179, 0.57595, -0.3824, 0.32765, -0.04778, 0.37048, -0.31684] 3 [0.003, 0.131, 0.101, 0.001, 0.172, 0.335, 0.154, 0.103] [0.02, 0.133, 0.085, 0.02, 0.173, 0.319, 0.14, 0.11]
[-0.01128, 0.4179, 0.57595, -0.3824, 0.32765, -0.04778, 0.37048, -0.31684] 4 [0.112, 0.002, 0.124, 0.104, 0, 0.188, 0.348, 0.122] [0.113, 0.015, 0.162, 0.103, 0.024, 0.155, 0.277, 0.151]
[-0.01128, 0.4179, 0.57595, -0.3824, 0.32765, -0.04778, 0.37048, -0.31684] 5 [0.127, 0.097, 0.004, 0.149, 0.104, 0, 0.186, 0.333] [0.15, 0.101, 0.016, 0.138, 0.105, 0.017, 0.181, 0.292]
[-0.01128, 0.4179, 0.57595, -0.3824, 0.32765, -0.04778, 0.37048, -0.31684] 6 [0.349, 0.132, 0.104, 0.001, 0.145, 0.102, 0, 0.167] [0.325, 0.144, 0.099, 0.011, 0.142, 0.097, 0.021, 0.161]
[-0.01128, 0.4179, 0.57595, -0.3824, 0.32765, -0.04778, 0.37048, -0.31684] 7 [0.162, 0.332, 0.142, 0.122, 0.003, 0.152, 0.087, 0] [0.195, 0.271, 0.131, 0.108, 0.021, 0.152, 0.098, 0.024]
[0.14476, -0.13602, 0.08138, 0.64696, -0.54237, -0.46487, -0.14794, -0.05673] 0 [0.018, 0.026, 0.013, 0.426, 0.287, 0.208, 0.021, 0.001] [0.034, 0.037, 0.024, 0.375, 0.256, 0.203, 0.036, 0.035]
[0.14476, -0.13602, 0.08138, 0.64696, -0.54237, -0.46487, -0.14794, -0.05673] 1 [0.003, 0.027, 0.02, 0.005, 0.461, 0.284, 0.182, 0.018] [0.026, 0.031, 0.032, 0.023, 0.383, 0.28, 0.199, 0.026]
[0.14476, -0.13602, 0.08138, 0.64696, -0.54237, -0.46487, -0.14794, -0.05673] 2 [0.021, 0.001, 0.021, 0.025, 0.009, 0.427, 0.28, 0.216] [0.03, 0.023, 0.048, 0.037, 0.015, 0.364, 0.277, 0.206]
[0.14476, -0.13602, 0.08138, 0.64696, -0.54237, -0.46487, -0.14794, -0.05673] 3 [0.22, 0.02, 0.006, 0.021, 0.02, 0.009, 0.428, 0.276] [0.208, 0.03, 0.024, 0.032, 0.045, 0.037, 0.374, 0.25]
[0.14476, -0.13602, 0.08138, 0.64696, -0.54237, -0.46487, -0.14794, -0.05673] 4 [0.31, 0.217, 0.023, 0.002, 0.02, 0.02, 0.003, 0.405] [0.263, 0.189, 0.037, 0.036, 0.024, 0.056, 0.025, 0.37]
[0.14476, -0.13602, 0.08138, 0.64696, -0.54237, -0.46487, -0.14794, -0.05673] 5 [0.441, 0.289, 0.211, 0.008, 0.001, 0.022, 0.018, 0.01] [0.361, 0.254, 0.194, 0.052, 0.039, 0.037, 0.037, 0.026]
[0.14476, -0.13602, 0.08138, 0.64696, -0.54237, -0.46487, -0.14794, -0.05673] 6 [0.009, 0.414, 0.307, 0.206, 0.023, 0.006, 0.015, 0.02] [0.026, 0.384, 0.251, 0.208, 0.046, 0.018, 0.039, 0.028]
[0.14476, -0.13602, 0.08138, 0.64696, -0.54237, -0.46487, -0.14794, -0.05673] 7 [0.02, 0.003, 0.415, 0.277, 0.231, 0.029, 0.001, 0.024] [0.03, 0.024, 0.376, 0.266, 0.2, 0.04, 0.031, 0.033]
[-0.50398, 0.26557, -0.41041, -0.45437, 0.12416, -0.10605, -0.35369, -0.38578] 0 [0.255, 0.069, 0.163, 0.191, 0.011, 0.011, 0.134, 0.166] [0.265, 0.077, 0.143, 0.183, 0.025, 0.035, 0.128, 0.144]
[-0.50398, 0.26557, -0.41041, -0.45437, 0.12416, -0.10605, -0.35369, -0.38578] 1 [0.146, 0.252, 0.077, 0.166, 0.188, 0.017, 0.011, 0.143] [0.154, 0.224, 0.085, 0.175, 0.171, 0.04, 0.025, 0.126]
[-0.50398, 0.26557, -0.41041, -0.45437, 0.12416, -0.10605, -0.35369, -0.38578] 2 [0.133, 0.147, 0.242, 0.065, 0.172, 0.221, 0.011, 0.009] [0.13, 0.136, 0.225, 0.076, 0.178, 0.208, 0.026, 0.021]
[-0.50398, 0.26557, -0.41041, -0.45437, 0.12416, -0.10605, -0.35369, -0.38578] 3 [0.008, 0.128, 0.133, 0.253, 0.065, 0.171, 0.228, 0.014] [0.024, 0.106, 0.154, 0.237, 0.075, 0.165, 0.201, 0.038]
[-0.50398, 0.26557, -0.41041, -0.45437, 0.12416, -0.10605, -0.35369, -0.38578] 4 [0.012, 0.009, 0.124, 0.162, 0.258, 0.057, 0.166, 0.212] [0.028, 0.028, 0.127, 0.136, 0.22, 0.073, 0.172, 0.216]
[-0.50398, 0.26557, -0.41041, -0.45437, 0.12416, -0.10605, -0.35369, -0.38578] 5 [0.213, 0.016, 0.013, 0.117, 0.151, 0.249, 0.082, 0.159] [0.195, 0.041, 0.032, 0.127, 0.14, 0.228, 0.074, 0.163]
[-0.50398, 0.26557, -0.41041, -0.45437, 0.12416, -0.10605, -0.35369, -0.38578] 6 [0.15, 0.195, 0.014, 0.006, 0.124, 0.144, 0.288, 0.079] [0.161, 0.201, 0.032, 0.029, 0.128, 0.152, 0.212, 0.085]
[-0.50398, 0.26557, -0.41041, -0.45437, 0.12416, -0.10605, -0.35369, -0.38578] 7 [0.065, 0.155, 0.217, 0.014, 0.006, 0.118, 0.16, 0.265] [0.085, 0.163, 0.203, 0.042, 0.031, 0.126, 0.133, 0.217]
[-0.40498, 0.5334, 0.15105, -0.64811, -0.27022, -0.00988, 0.17631, -0.06642] 0 [0.153, 0.282, 0.028, 0.438, 0.072, 0, 0.023, 0.004] [0.174, 0.241, 0.041, 0.384, 0.073, 0.024, 0.032, 0.031]
[-0.40498, 0.5334, 0.15105, -0.64811, -0.27022, -0.00988, 0.17631, -0.06642] 1 [0.003, 0.159, 0.281, 0.023, 0.438, 0.06, 0, 0.036] [0.025, 0.167, 0.264, 0.045, 0.337, 0.09, 0.02, 0.052]
[-0.40498, 0.5334, 0.15105, -0.64811, -0.27022, -0.00988, 0.17631, -0.06642] 2 [0.02, 0.008, 0.17, 0.273, 0.016, 0.455, 0.058, 0] [0.045, 0.039, 0.178, 0.275, 0.035, 0.348, 0.069, 0.011]
[-0.40498, 0.5334, 0.15105, -0.64811, -0.27022, -0.00988, 0.17631, -0.06642] 3 [0, 0.03, 0.001, 0.139, 0.317, 0.025, 0.41, 0.078] [0.029, 0.041, 0.018, 0.168, 0.247, 0.034, 0.387, 0.076]
[-0.40498, 0.5334, 0.15105, -0.64811, -0.27022, -0.00988, 0.17631, -0.06642] 4 [0.071, 0, 0.034, 0.006, 0.16, 0.307, 0.022, 0.4] [0.1, 0.024, 0.049, 0.02, 0.155, 0.264, 0.035, 0.353]
[-0.40498, 0.5334, 0.15105, -0.64811, -0.27022, -0.00988, 0.17631, -0.06642] 5 [0.415, 0.075, 0, 0.028, 0.003, 0.178, 0.274, 0.027] [0.34, 0.091, 0.028, 0.036, 0.026, 0.18, 0.243, 0.056]
[-0.40498, 0.5334, 0.15105, -0.64811, -0.27022, -0.00988, 0.17631, -0.06642] 6 [0.021, 0.411, 0.081, 0, 0.03, 0.005, 0.155, 0.297] [0.044, 0.38, 0.071, 0.021, 0.04, 0.025, 0.143, 0.276]
[-0.40498, 0.5334, 0.15105, -0.64811, -0.27022, -0.00988, 0.17631, -0.06642] 7 [0.3, 0.029, 0.416, 0.064, 0, 0.039, 0.002, 0.15] [0.252, 0.052, 0.387, 0.091, 0.014, 0.03, 0.03, 0.144]
[0.01412, -0.4778, -0.26755, -0.6288, -0.13373, -0.07279, -0.04493, 0.52852] 0 [0, 0.244, 0.067, 0.388, 0.013, 0.002, 0.004, 0.282] [0.009, 0.192, 0.081, 0.38, 0.019, 0.029, 0.021, 0.269]
[0.01412, -0.4778, -0.26755, -0.6288, -0.13373, -0.07279, -0.04493, 0.52852] 1 [0.286, 0, 0.23, 0.062, 0.386, 0.025, 0.01, 0.001] [0.264, 0.013, 0.217, 0.079, 0.363, 0.024, 0.025, 0.015]
[0.01412, -0.4778, -0.26755, -0.6288, -0.13373, -0.07279, -0.04493, 0.52852] 2 [0, 0.295, 0, 0.22, 0.081, 0.384, 0.017, 0.003] [0.02, 0.309, 0.006, 0.189, 0.078, 0.33, 0.028, 0.04]
[0.01412, -0.4778, -0.26755, -0.6288, -0.13373, -0.07279, -0.04493, 0.52852] 3 [0.003, 0.001, 0.289, 0, 0.213, 0.051, 0.421, 0.022] [0.035, 0.018, 0.261, 0.015, 0.214, 0.073, 0.351, 0.033]
[0.01412, -0.4778, -0.26755, -0.6288, -0.13373, -0.07279, -0.04493, 0.52852] 4 [0.018, 0.007, 0.002, 0.299, 0, 0.211, 0.064, 0.399] [0.019, 0.026, 0.022, 0.27, 0.005, 0.225, 0.079, 0.354]
[0.01412, -0.4778, -0.26755, -0.6288, -0.13373, -0.07279, -0.04493, 0.52852] 5 [0.393, 0.02, 0.008, 0.002, 0.263, 0, 0.245, 0.069] [0.348, 0.021, 0.026, 0.018, 0.255, 0.009, 0.228, 0.095]
[0.01412, -0.4778, -0.26755, -0.6288, -0.13373, -0.07279, -0.04493, 0.52852] 6 [0.057, 0.376, 0.018, 0.009, 0.001, 0.293, 0, 0.246] [0.075, 0.359, 0.018, 0.031, 0.022, 0.281, 0.007, 0.207]
[0.01412, -0.4778, -0.26755, -0.6288, -0.13373, -0.07279, -0.04493, 0.52852] 7 [0.218, 0.08, 0.384, 0.017, 0.006, 0.005, 0.289, 0.001] [0.195, 0.105, 0.384, 0.034, 0.017, 0.008, 0.246, 0.011]
[0.23726, 0.35819, 0.5083, -0.16881, 0.53371, -0.41801, -0.25966, -0.03923] 0 [0.058, 0.12, 0.261, 0.023, 0.293, 0.182, 0.062, 0.001] [0.064, 0.132, 0.231, 0.045, 0.259, 0.178, 0.084, 0.007]
[0.23726, 0.35819, 0.5083, -0.16881, 0.53371, -0.41801, -0.25966, -0.03923] 1 [0.003, 0.059, 0.138, 0.243, 0.031, 0.272, 0.176, 0.078] [0.019, 0.074, 0.113, 0.228, 0.042, 0.276, 0.17, 0.078]
[0.23726, 0.35819, 0.5083, -0.16881, 0.53371, -0.41801, -0.25966, -0.03923] 2 [0.065, 0.001, 0.049, 0.13, 0.27, 0.024, 0.276, 0.185] [0.079, 0.018, 0.075, 0.137, 0.236, 0.032, 0.267, 0.156]
[0.23726, 0.35819, 0.5083, -0.16881, 0.53371, -0.41801, -0.25966, -0.03923] 3 [0.177, 0.069, 0.002, 0.065, 0.115, 0.275, 0.024, 0.273] [0.169, 0.104, 0.01, 0.065, 0.116, 0.239, 0.041, 0.256]
[0.23726, 0.35819, 0.5083, -0.16881, 0.53371, -0.41801, -0.25966, -0.03923] 4 [0.291, 0.164, 0.062, 0.002, 0.051, 0.121, 0.281, 0.028] [0.275, 0.155, 0.075, 0.021, 0.06, 0.125, 0.24, 0.049]
[0.23726, 0.35819, 0.5083, -0.16881, 0.53371, -0.41801, -0.25966, -0.03923] 5 [0.029, 0.272, 0.185, 0.057, 0.001, 0.057, 0.116, 0.283] [0.039, 0.278, 0.174, 0.079, 0.018, 0.054, 0.121, 0.237]
[0.23726, 0.35819, 0.5083, -0.16881, 0.53371, -0.41801, -0.25966, -0.03923] 6 [0.245, 0.031, 0.285, 0.19, 0.067, 0, 0.062, 0.12] [0.231, 0.031, 0.277, 0.177, 0.068, 0.017, 0.067, 0.132]
[0.23726, 0.35819, 0.5083, -0.16881, 0.53371, -0.41801, -0.25966, -0.03923] 7 [0.118, 0.259, 0.032, 0.291, 0.171, 0.069, 0.003, 0.057] [0.129, 0.24, 0.039, 0.256, 0.186, 0.083, 0.018, 0.049]
[-0.03496, 0.50933, -0.75441, -0.14393, -0.19607, -0.29408, -0.06655, 0.14195] 0 [0, 0.258, 0.569, 0.02, 0.034, 0.099, 0.003, 0.017] [0.026, 0.222, 0.516, 0.044, 0.045, 0.101, 0.023, 0.023]
[-0.03496, 0.50933, -0.75441, -0.14393, -0.19607, -0.29408, -0.06655, 0.14195] 1 [0.021, 0.002, 0.245, 0.571, 0.021, 0.045, 0.093, 0.002] [0.033, 0.026, 0.24, 0.506, 0.034, 0.045, 0.087, 0.029]
[-0.03496, 0.50933, -0.75441, -0.14393, -0.19607, -0.29408, -0.06655, 0.14195] 2 [0.006, 0.024, 0, 0.257, 0.585, 0.023, 0.029, 0.076] [0.033, 0.03, 0.015, 0.232, 0.511, 0.029, 0.057, 0.093]
[-0.03496, 0.50933, -0.75441, -0.14393, -0.19607, -0.29408, -0.06655, 0.14195] 3 [0.088, 0.009, 0.016, 0, 0.262, 0.577, 0.02, 0.028] [0.074, 0.035, 0.032, 0.013, 0.254, 0.517, 0.032, 0.043]
[-0.03496, 0.50933, -0.75441, -0.14393, -0.19607, -0.29408, -0.06655, 0.14195] 4 [0.034, 0.074, 0.003, 0.031, 0.001, 0.238, 0.592, 0.027] [0.041, 0.101, 0.03, 0.032, 0.024, 0.234, 0.5, 0.038]
[-0.03496, 0.50933, -0.75441, -0.14393, -0.19607, -0.29408, -0.06655, 0.14195] 5 [0.025, 0.033, 0.099, 0.006, 0.02, 0.002, 0.247, 0.568] [0.035, 0.041, 0.075, 0.032, 0.025, 0.023, 0.231, 0.538]
[-0.03496, 0.50933, -0.75441, -0.14393, -0.19607, -0.29408, -0.06655, 0.14195] 6 [0.591, 0.017, 0.032, 0.07, 0.008, 0.019, 0.001, 0.262] [0.496, 0.052, 0.054, 0.089, 0.02, 0.035, 0.023, 0.231]
[-0.03496, 0.50933, -0.75441, -0.14393, -0.19607, -0.29408, -0.06655, 0.14195] 7 [0.278, 0.547, 0.015, 0.049, 0.084, 0.002, 0.024, 0.001] [0.257, 0.493, 0.043, 0.039, 0.087, 0.033, 0.026, 0.022]
[-0.18296, -0.31453, 0.60328, 0.28077, 0.05956, -0.29357, -0.42166, -0.3966] 0 [0.035, 0.095, 0.354, 0.081, 0.004, 0.096, 0.169, 0.166] [0.041, 0.098, 0.355, 0.087, 0.011, 0.083, 0.181, 0.144]
[-0.18296, -0.31453, 0.60328, 0.28077, 0.05956, -0.29357, -0.42166, -0.3966] 1 [0.163, 0.03, 0.111, 0.34, 0.086, 0.008, 0.075, 0.187] [0.157, 0.052, 0.078, 0.344, 0.082, 0.024, 0.084, 0.179]
[-0.18296, -0.31453, 0.60328, 0.28077, 0.05956, -0.29357, -0.42166, -0.3966] 2 [0.165, 0.151, 0.029, 0.106, 0.402, 0.075, 0.004, 0.068] [0.174, 0.162, 0.047, 0.103, 0.327, 0.089, 0.016, 0.082]
[-0.18296, -0.31453, 0.60328, 0.28077, 0.05956, -0.29357, -0.42166, -0.3966] 3 [0.101, 0.178, 0.163, 0.025, 0.108, 0.346, 0.077, 0.002] [0.097, 0.201, 0.135, 0.053, 0.089, 0.333, 0.078, 0.014]
[-0.18296, -0.31453, 0.60328, 0.28077, 0.05956, -0.29357, -0.42166, -0.3966] 4 [0.001, 0.078, 0.177, 0.158, 0.031, 0.109, 0.374, 0.072] [0.02, 0.083, 0.178, 0.15, 0.035, 0.109, 0.326, 0.099]
[-0.18296, -0.31453, 0.60328, 0.28077, 0.05956, -0.29357, -0.42166, -0.3966] 5 [0.074, 0.002, 0.089, 0.16, 0.163, 0.032, 0.101, 0.379] [0.091, 0.026, 0.088, 0.154, 0.138, 0.042, 0.1, 0.361]
[-0.18296, -0.31453, 0.60328, 0.28077, 0.05956, -0.29357, -0.42166, -0.3966] 6 [0.361, 0.091, 0.004, 0.09, 0.187, 0.142, 0.038, 0.087] [0.337, 0.102, 0.017, 0.09, 0.178, 0.141, 0.039, 0.096]
[-0.18296, -0.31453, 0.60328, 0.28077, 0.05956, -0.29357, -0.42166, -0.3966] 7 [0.103, 0.366, 0.059, 0.002, 0.103, 0.17, 0.173, 0.024] [0.104, 0.334, 0.076, 0.029, 0.095, 0.166, 0.14, 0.056]
[0.28561, -0.09175, -0.31265, 0.32414, 0.57987, -0.54642, -0.12423, -0.23861] 0 [0.078, 0.012, 0.095, 0.112, 0.313, 0.307, 0.013, 0.07] [0.099, 0.033, 0.098, 0.124, 0.286, 0.254, 0.033, 0.073]
[0.28561, -0.09175, -0.31265, 0.32414, 0.57987, -0.54642, -0.12423, -0.23861] 1 [0.055, 0.101, 0.008, 0.097, 0.092, 0.342, 0.29, 0.015] [0.058, 0.086, 0.026, 0.092, 0.11, 0.32, 0.278, 0.03]
[0.28561, -0.09175, -0.31265, 0.32414, 0.57987, -0.54642, -0.12423, -0.23861] 2 [0.017, 0.063, 0.069, 0.006, 0.103, 0.108, 0.32, 0.314] [0.035, 0.049, 0.091, 0.042, 0.103, 0.084, 0.311, 0.285]
[0.28561, -0.09175, -0.31265, 0.32414, 0.57987, -0.54642, -0.12423, -0.23861] 3 [0.284, 0.024, 0.058, 0.102, 0.011, 0.086, 0.105, 0.33] [0.27, 0.034, 0.061, 0.096, 0.031, 0.103, 0.119, 0.286]
[0.28561, -0.09175, -0.31265, 0.32414, 0.57987, -0.54642, -0.12423, -0.23861] 4 [0.307, 0.294, 0.013, 0.067, 0.074, 0.011, 0.097, 0.137] [0.315, 0.281, 0.021, 0.062, 0.088, 0.04, 0.093, 0.1]
[0.28561, -0.09175, -0.31265, 0.32414, 0.57987, -0.54642, -0.12423, -0.23861] 5 [0.114, 0.333, 0.299, 0.02, 0.061, 0.082, 0.006, 0.085] [0.123, 0.3, 0.26, 0.033, 0.083, 0.088, 0.028, 0.085]
[0.28561, -0.09175, -0.31265, 0.32414, 0.57987, -0.54642, -0.12423, -0.23861] 6 [0.099, 0.087, 0.331, 0.316, 0.016, 0.064, 0.074, 0.013] [0.112, 0.099, 0.335, 0.273, 0.027, 0.055, 0.079, 0.02]
[0.28561, -0.09175, -0.31265, 0.32414, 0.57987, -0.54642, -0.12423, -0.23861] 7 [0.006, 0.089, 0.087, 0.343, 0.317, 0.018, 0.061, 0.079] [0.039, 0.095, 0.099, 0.288, 0.255, 0.032, 0.073, 0.119]
[-0.26528, 0.68316, -0.14933, -0.10172, -0.14192, -0.10875, -0.14161, 0.61502] 0 [0.049, 0.472, 0.018, 0.009, 0.022, 0.017, 0.017, 0.396] [0.082, 0.44, 0.029, 0.03, 0.027, 0.027, 0.029, 0.336]
[-0.26528, 0.68316, -0.14933, -0.10172, -0.14192, -0.10875, -0.14161, 0.61502] 1 [0.407, 0.064, 0.455, 0.019, 0.006, 0.018, 0.014, 0.017] [0.351, 0.082, 0.409, 0.032, 0.024, 0.033, 0.039, 0.03]
[-0.26528, 0.68316, -0.14933, -0.10172, -0.14192, -0.10875, -0.14161, 0.61502] 2 [0.013, 0.388, 0.058, 0.495, 0.019, 0.005, 0.01, 0.012] [0.024, 0.32, 0.101, 0.42, 0.026, 0.04, 0.026, 0.043]
[-0.26528, 0.68316, -0.14933, -0.10172, -0.14192, -0.10875, -0.14161, 0.61502] 3 [0.016, 0.023, 0.382, 0.062, 0.457, 0.026, 0.013, 0.021] [0.052, 0.031, 0.355, 0.07, 0.417, 0.029, 0.023, 0.023]
[-0.26528, 0.68316, -0.14933, -0.10172, -0.14192, -0.10875, -0.14161, 0.61502] 4 [0.028, 0.01, 0.02, 0.38, 0.081, 0.454, 0.019, 0.008] [0.035, 0.033, 0.044, 0.33, 0.073, 0.408, 0.031, 0.046]
[-0.26528, 0.68316, -0.14933, -0.10172, -0.14192, -0.10875, -0.14161, 0.61502] 5 [0.01, 0.027, 0.005, 0.016, 0.362, 0.069, 0.488, 0.023] [0.032, 0.037, 0.035, 0.042, 0.318, 0.078, 0.419, 0.039]
[-0.26528, 0.68316, -0.14933, -0.10172, -0.14192, -0.10875, -0.14161, 0.61502] 6 [0.022, 0.011, 0.026, 0.01, 0.022, 0.39, 0.058, 0.461] [0.03, 0.033, 0.026, 0.028, 0.046, 0.336, 0.085, 0.416]
[-0.26528, 0.68316, -0.14933, -0.10172, -0.14192, -0.10875, -0.14161, 0.61502] 7 [0.453, 0.033, 0.01, 0.025, 0.012, 0.019, 0.375, 0.073] [0.407, 0.05, 0.035, 0.043, 0.039, 0.034, 0.31, 0.082]
[0.56651, 0.69945, 0.06877, 0.02365, -0.09471, 0.04469, -0.24044, 0.34026] 0 [0.344, 0.469, 0.005, 0.001, 0.005, 0.003, 0.055, 0.118] [0.271, 0.449, 0.026, 0.024, 0.029, 0.027, 0.056, 0.118]
[0.56651, 0.69945, 0.06877, 0.02365, -0.09471, 0.04469, -0.24044, 0.34026] 1 [0.113, 0.321, 0.508, 0.003, 0, 0.007, 0.002, 0.046] [0.123, 0.304, 0.427, 0.021, 0.013, 0.029, 0.025, 0.058]
[0.56651, 0.69945, 0.06877, 0.02365, -0.09471, 0.04469, -0.24044, 0.34026] 2 [0.065, 0.109, 0.307, 0.507, 0.002, 0, 0.009, 0.001] [0.056, 0.106, 0.293, 0.445, 0.018, 0.021, 0.026, 0.035]
[0.56651, 0.69945, 0.06877, 0.02365, -0.09471, 0.04469, -0.24044, 0.34026] 3 [0.003, 0.064, 0.106, 0.332, 0.487, 0.005, 0.001, 0.002] [0.021, 0.063, 0.115, 0.29, 0.44, 0.025, 0.012, 0.034]
[0.56651, 0.69945, 0.06877, 0.02365, -0.09471, 0.04469, -0.24044, 0.34026] 4 [0.007, 0.002, 0.061, 0.1, 0.361, 0.461, 0.008, 0] [0.034, 0.028, 0.062, 0.111, 0.281, 0.436, 0.017, 0.031]
[0.56651, 0.69945, 0.06877, 0.02365, -0.09471, 0.04469, -0.24044, 0.34026] 5 [0.001, 0.009, 0.001, 0.064, 0.118, 0.329, 0.47, 0.008] [0.017, 0.022, 0.017, 0.067, 0.111, 0.277, 0.459, 0.03]
[0.56651, 0.69945, 0.06877, 0.02365, -0.09471, 0.04469, -0.24044, 0.34026] 6 [0.009, 0.001, 0.004, 0.002, 0.058, 0.12, 0.331, 0.475] [0.015, 0.015, 0.044, 0.033, 0.06, 0.109, 0.289, 0.435]
[0.56651, 0.69945, 0.06877, 0.02365, -0.09471, 0.04469, -0.24044, 0.34026] 7 [0.501, 0.01, 0, 0.009, 0.006, 0.057, 0.114, 0.303] [0.442, 0.028, 0.015, 0.035, 0.032, 0.071, 0.096, 0.281]
[-0.40575, 0.14381, -0.63015, 0.36638, 0.0239, -0.50917, 0.14455, 0.05135] 0 [0.16, 0.025, 0.395, 0.15, 0, 0.242, 0.025, 0.003] [0.169, 0.032, 0.347, 0.122, 0.024, 0.253, 0.037, 0.016]
[-0.40575, 0.14381, -0.63015, 0.36638, 0.0239, -0.50917, 0.14455, 0.05135] 1 [0.001, 0.156, 0.015, 0.405, 0.137, 0.001, 0.262, 0.023] [0.015, 0.174, 0.039, 0.348, 0.143, 0.015, 0.226, 0.04]
[-0.40575, 0.14381, -0.63015, 0.36638, 0.0239, -0.50917, 0.14455, 0.05135] 2 [0.018, 0.002, 0.182, 0.024, 0.388, 0.145, 0.001, 0.24] [0.039, 0.02, 0.154, 0.041, 0.393, 0.129, 0.025, 0.199]
[-0.40575, 0.14381, -0.63015, 0.36638, 0.0239, -0.50917, 0.14455, 0.05135] 3 [0.268, 0.024, 0.003, 0.144, 0.019, 0.398, 0.144, 0] [0.239, 0.044, 0.024, 0.168, 0.024, 0.325, 0.151, 0.025]
[-0.40575, 0.14381, -0.63015, 0.36638, 0.0239, -0.50917, 0.14455, 0.05135] 4 [0.002, 0.258, 0.021, 0.003, 0.165, 0.016, 0.397, 0.138] [0.025, 0.204, 0.048, 0.024, 0.168, 0.043, 0.353, 0.135]
[-0.40575, 0.14381, -0.63015, 0.36638, 0.0239, -0.50917, 0.14455, 0.05135] 5 [0.142, 0.001, 0.262, 0.016, 0.003, 0.125, 0.017, 0.434] [0.134, 0.026, 0.223, 0.037, 0.018, 0.172, 0.038, 0.352]
[-0.40575, 0.14381, -0.63015, 0.36638, 0.0239, -0.50917, 0.14455, 0.05135] 6 [0.409, 0.14, 0.001, 0.257, 0.024, 0.003, 0.149, 0.017] [0.37, 0.139, 0.024, 0.233, 0.035, 0.021, 0.145, 0.033]
[-0.40575, 0.14381, -0.63015, 0.36638, 0.0239, -0.50917, 0.14455, 0.05135] 7 [0.021, 0.384, 0.154, 0, 0.266, 0.02, 0.005, 0.15] [0.039, 0.325, 0.123, 0.021, 0.252, 0.045, 0.022, 0.173]
[-0.26454, -0.16482, -0.13545, 0.34427, 0.56194, 0.60899, -0.1714, 0.22351] 0 [0.071, 0.032, 0.023, 0.106, 0.298, 0.377, 0.03, 0.063] [0.09, 0.049, 0.035, 0.114, 0.299, 0.316, 0.043, 0.054]
